type,title,companyTitle,minSalary,maxSalary,workExperience,education,totalTag,companyPeople,workTag,welfare,imgSrc,city
C语言,汽车电子软件工程师[闵行区],上海经创至信汽车技术有限公司,7000,11000,经验不限,本科,"物流平台,物流｜运输 / 不需要融资 / 少于15人",15,物流平台/物流｜运输,"绩效奖金,定期体检,做五休二",https://www.lgstatic.com/thumbnail_120x120/10/8f1e574d968743b88a9439c22f4b499c.png,上海
C语言,嵌入式系统工程师[浦东新区],科博达,16000,25000,经验3-5年,本科,无,未知,无,"五险一金,定期体检,方案",https://www.lgstatic.com/thumbnail_120x120/10/d6e3084dbef14beb8b7c5670742c115b.png,上海
C语言,软件工程师（传感器）[奉贤区],上海莘汭驱动技术有限公司,15000,25000,经验3-5年,硕士,无,未知,无,"全勤奖,做五休二,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/ea7b108b3dc5472cbbbba3ac1956d93a.png,上海
C语言,线控制动系统软件工程师[嘉定区],上海大陆汽车制动系统销售有限公司,18000,25000,经验5-10年,本科,其他 / 不需要融资 / 150-500人,150-500,无,"五险一金,免费班车,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/146c145be56c4965bb1d1ad307e3769c.png,上海
C语言,线控制动应用层软件开发工程师[嘉定区],上海大陆汽车制动系统销售有限公司,20000,25000,经验3-5年,本科,其他 / 不需要融资 / 150-500人,150-500,无,"五险一金,免费班车,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/146c145be56c4965bb1d1ad307e3769c.png,上海
C语言,嵌入式软件实习生[闵行区],上海经创至信汽车技术有限公司,3000,4000,经验在校,应届,"物流平台,物流｜运输 / 不需要融资 / 少于15人",15,物流平台/物流｜运输,餐饮补贴,https://www.lgstatic.com/thumbnail_120x120/10/8f1e574d968743b88a9439c22f4b499c.png,上海
C语言,AE应用工程师[浦东新区],聚洵,20000,30000,经验1-3年,本科,无,未知,无,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/019c08d76d9348c991d72749923dba41.png,上海
C语言,嵌入式软件工程师[奉贤区],上海嘉慧,15000,20000,经验3-5年,本科,无,未知,无,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/6cbfff926e74429c9ca37fa4d8f461d2.png,上海
C语言,嵌入式工程师[奉贤区],上海嘉慧,8000,12000,经验3-5年,本科,无,未知,无,"五险一金,绩效奖金,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/6cbfff926e74429c9ca37fa4d8f461d2.png,上海
C语言,YF09--电源开发工程师[闵行区],广东省大湾区集成电路与系统应用研究院,30000,60000,经验5-10年,本科,无,未知,无,"定期体检,周末双休,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/f1eab753a5a0454fb4c458cd79e03865.png,上海
C语言,嵌入式开发工程师[静安区],上海鹏汇电子科技有限公司,10000,20000,经验3-5年,本科,无,未知,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/255d8ae0a1fb41b8b9231f23a5876e56.png,上海
C语言,资深马达变频器软件研发工程师[奉贤区],爱发科自动化科技（上海）有限公司,15000,25000,经验5-10年,本科,其他 / 不需要融资 / 50-150人,50-150,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
C语言,FPGA算法工程师[浦东新区],晟州聚能,25000,50000,经验3-5年,本科,无,未知,无,"五险一金,餐饮补贴,发展空间",https://www.lgstatic.com/thumbnail_120x120/10/ee352b97f5794f44a751ee7062b55856.png,上海
C语言,DSP算法工程师[浦东新区],晟州聚能,20000,40000,经验1-3年,本科,无,未知,无,"五险一金,餐饮补贴,发展空间",https://www.lgstatic.com/thumbnail_120x120/10/ee352b97f5794f44a751ee7062b55856.png,上海
C语言,FAE现场应用工程师[浦东新区],富芮坤,8000,15000,经验不限,大专,无,未知,无,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/e4549d3c7e91464a8ecf423372045125.png,上海
C语言,嵌入式软件工程师[松江区],钛昕电气,15000,20000,经验1-3年,本科,无,未知,无,"五险一金,方案,专业培训",https://www.lgstatic.com/thumbnail_120x120/10/ae01b8835f0448daaead070cd0c1fd16.png,上海
C语言,芯片嵌入式系统工程师[徐汇区],上海道之,25000,50000,经验1-3年,本科,无,未知,无,方案,https://www.lgstatic.com/thumbnail_120x120/10/9bc1d7f5b506403d9bd24ff127654741.png,上海
C语言,MCU软件经理[浦东新区],上海道之,50000,100000,经验10年以上,本科,无,未知,无,团队建设,https://www.lgstatic.com/thumbnail_120x120/10/9bc1d7f5b506403d9bd24ff127654741.png,上海
C语言,AE应用工程师[浦东新区],芯旺微,30000,60000,经验3-5年,硕士,无,未知,无,"五险一金,定期体检,年终奖金",https://www.lgstatic.com/thumbnail_120x120/10/22256b2998d748ab98a006d9e5f69495.png,上海
C语言,光电设计工程师[浦东新区],SMEE,16000,20000,经验1-3年,硕士,制造业 / 不需要融资 / 500-2000人,500-2000,制造业,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
C语言,系统建模工程师(成像控制方向)[浦东新区],SMEE,16000,25000,经验1-3年,硕士,制造业 / 不需要融资 / 500-2000人,500-2000,制造业,"五险一金,住房补贴,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
C语言,资深MCU底层软件工程师[浦东新区],上海道之,35000,65000,经验5-10年,本科,无,未知,无,团队建设,https://www.lgstatic.com/thumbnail_120x120/10/9bc1d7f5b506403d9bd24ff127654741.png,上海
C语言,资深MATLAB模型开发工程师[浦东新区],上海道之,35000,65000,经验5-10年,本科,无,未知,无,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/9bc1d7f5b506403d9bd24ff127654741.png,上海
C语言,电子工程师[松江区],优异达,20000,40000,经验3-5年,本科,无,未知,无,"包住,五险一金,定期体检",https://www.lgstatic.com/thumbnail_120x120/10/a41ef7468893460a9af5a57fa34a30f6.png,上海
C语言,测试工程师 （温压一体传感器）(J10644)[宝山区],上海申和投资有限公司,12000,18000,经验3-5年,本科,无,未知,无,方案,https://www.lgstatic.com/thumbnail_120x120/10/b8fbce9619d942c198ce21f04e2cce85.png,上海
C语言,FAE技术支持工程师（图像LSI方向）[普陀区],罗姆半导体（上海）有限公司,12000,24000,经验1-3年,本科,其他 / 不需要融资 / 150-500人,150-500,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
C语言,FAE Lattice[徐汇区],中电港,16000,20000,经验3-5年,本科,无,未知,无,"五险一金,高温补贴,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/2027d0bf041d4873812f44a9136d3214.png,上海
C语言,嵌入式失效分析工程师[浦东新区],芯旺微,15000,20000,经验1-3年,本科,无,未知,无,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/10/22256b2998d748ab98a006d9e5f69495.png,上海
C语言,单片机软件设计[杨浦区],上海中海龙智城科技股份有限公司,8000,13000,经验3-5年,本科,新能源汽车制造 / 不需要融资 / 50-150人,50-150,新能源汽车制造,"五险一金,餐饮补贴",https://www.lgstatic.com/thumbnail_120x120/10/4d1ee222fe694aeeb577f88d47528df8.png,上海
C语言,软件工程师(数字化)[宝山区],法孚斯坦因冶金技术（上海）有限公司,11000,15000,经验不限,本科,其他 / 不需要融资 / 50-150人,50-150,无,"五险一金,定期体检,员工旅游",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
C语言,嵌入式软件开发（通信协议栈开发）(J10283)[浦东新区],钜泉光电科技（上海）股份有限公司,25000,40000,经验5-10年,本科,无,未知,无,"绩效奖金,定期体检,做五休二",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
C语言,嵌入式软件/固件工程师（物联网）[浦东新区],百腾发（上海）通讯有限公司,25000,40000,经验5-10年,本科,其他 / 不需要融资 / 15-50人,15-50,无,五险一金,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
C语言,算法工程师（电机控制方向）[闵行区],赛福汽车,19000,30000,经验3-5年,本科,贸易｜进出口 / 不需要融资 / 150-500人,150-500,贸易｜进出口,"福利休假,五险一金,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/10/ba7acc917d854be6999b278256391e7b.png,上海
C语言,软件工程（二室）[嘉定区],中国科学院声学研究所东海研究站,13000,19000,经验1-3年,本科,无,未知,无,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/c5c1f7dc015748a5a1af5922db261677.png,上海
C语言,技术支持工程师FAE[浦东新区],联咏电子科技（西安）有限公司,8000,11000,经验在校,应届,无,未知,无,"五险一金,绩效奖金,定期体检",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
C语言,手机触摸IC软件（FW）工程师（应届生）[浦东新区],联咏电子科技（西安）有限公司,8000,11000,经验在校,应届,无,未知,无,"五险一金,定期体检,绩效奖金",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
php开发,php开发工程师[长阳路],云瓣科技,6000,8000,经验1-3年,本科,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,JAVA/IT技术服务｜咨询,五险一金；周末双休；加班合理；每周茶歇,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/41/D3/CgpEMllVrjyADas6AAcnvcmb-hA891.JPG,上海
php开发,php开发工程师（远程办公）[黄浦区],北京必来屋网络科技有限公司,20000,35000,经验5-10年,本科,金融业 / 不需要融资 / 50-150人,50-150,科技金融/计算机相关专业,团队氛围好 发展空间大,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
php开发,PHP开发工程师[长宁区],海云舟,10000,14000,经验3-5年,大专,网络通信 / 不需要融资 / 15-50人,15-50,网络通信,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/10/11864b8ffddb413bbf598cd825f574f1.png,上海
php开发,php开发工程师[青浦区],上海永冠众诚新材料科技（集团）股份有限公司,10000,18000,经验1-3年,大专,无,未知,无,"五险一金,提供午餐,节日福利",https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
php开发,PHP开发工程师[松江区],培师,12000,18000,经验1-3年,大专,"IT技术服务｜咨询,教育｜培训,专业服务｜咨询 / 不需要融资 / 少于15人",15,教育｜培训,团队氛围轻松,https://www.lgstatic.com/thumbnail_120x120/10/7c81002ecd8e43ea810052222bd3d968.png,上海
php开发,php开发工程师[徐汇区],淘课,10000,20000,经验3-5年,本科,"移动互联网,教育 / A轮 / 50-150人",50-150,软件服务｜咨询/IT技术服务｜咨询,带薪年假，定期团建，绩效奖金，岗前带教,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4A/59/CioPOWDfAh6AEm9TAAAGBrUaz74586.png,上海
php开发,php开发工程师[松江区],培师,12000,18000,经验3-5年,大专,"IT技术服务｜咨询,教育｜培训,专业服务｜咨询 / 不需要融资 / 少于15人",15,教育｜培训,团队氛围轻松,https://www.lgstatic.com/thumbnail_120x120/10/7c81002ecd8e43ea810052222bd3d968.png,上海
php开发,php开发工程师[静安区],上海淘镜,15000,25000,经验3-5年,本科,电商平台 / 不需要融资 / 15-50人,15-50,电商平台,美资独资企业，发展前景好，团队氛围融洽,https://www.lgstatic.com/thumbnail_120x120/i/image6/M01/58/AC/CioPOWFAZjiAfDCHAAAHuGutBc4858.png,上海
php开发,php开发工程师[岳阳],游酷棒,18000,25000,经验3-5年,本科,"移动互联网,广告营销 / 未融资 / 50-150人",50-150,软件服务｜咨询/团队管理经验/大数据开发经验/IT技术服务｜咨询/,高新企业可帮助落户，13薪.,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/00/DB/CgpEMljGSY6AcBkKAAARv7XcT38308.jpg,上海
php开发,php开发工程师[虹桥],众图网,15000,20000,经验1-3年,本科,其他 / 不需要融资 / 15-50人,15-50,社交平台/生活服务/web/MySQl/memcache,生活与梦想，我们携手奔向阳光的未来,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4C/FE/CioPOWDtA1OAJiKdAAClQWUVNvo282.png,上海
php开发,php开发工程师[徐汇区],哈奥,15000,25000,经验3-5年,本科,区块链 / 不需要融资 / 15-50人,15-50,区块链,公司氛围好，发展平台大,https://www.lgstatic.com/thumbnail_120x120/10/ceddc9fb351d4846a52b76c5fafa9169.png,上海
php开发,高级php开发工程师[闵行区],马帮,18000,25000,经验5-10年,本科,移动互联网 / B轮 / 500-2000人,500-2000,电商平台,跨境电商大平台,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/45/48/Cgp9HWDDKS6AZ46SAABlPmTpbNo421.jpg,上海
php开发,php开发工程师[七宝],马帮,18000,22000,经验3-5年,本科,移动互联网 / B轮 / 500-2000人,500-2000,电商平台,90后团队氛围 发展前景好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/45/48/Cgp9HWDDKS6AZ46SAABlPmTpbNo421.jpg,上海
php开发,php开发工程师[龙华],蓝标传媒,15000,25000,经验3-5年,本科,营销服务｜咨询 / 不需要融资 / 500-2000人,500-2000,营销服务｜咨询,公司平台好，福利待遇佳，发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/24/F9/CgoB5lzFMh2AC_VSAAArwvooBLU598.png,上海
php开发,高级php开发工程师[虹桥],众图网,15000,20000,经验5-10年,本科,其他 / 不需要融资 / 15-50人,15-50,社交平台/生活服务,岗位机会非常好，发展空间大,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/4C/FE/CioPOWDtA1OAJiKdAAClQWUVNvo282.png,上海
php开发,php开发工程师[漕河泾],樱桃互动,10000,15000,经验1-3年,本科,"移动互联网,广告营销 / 天使轮 / 50-150人",50-150,软件服务｜咨询/Python,行业前沿，氛围好，有成长空间,https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/57/2F/CgoB5lsflMeAX-5CAABkLht0s68411.jpg,上海
php开发,php开发工程师[静安区],上海彦涤网络信息技术有限公司,15000,25000,经验3-5年,大专,数据服务｜咨询 / 未融资 / 15-50人,15-50,贸易｜进出口/电商平台,环境好，工作氛围好,https://www.lgstatic.com/thumbnail_120x120/i/image6/M00/48/83/Cgp9HWDVimeAQau_AAAZg4AediE502.png,上海
php开发,PHP开发工程师[黄浦区],步康（上海）软件有限公司,10000,20000,经验5-10年,大专,IT技术服务｜咨询 / 未融资 / 50-150人,50-150,后端/电商平台,"知名项目,电子商务,多元化",https://www.lgstatic.com/thumbnail_120x120/i/image2/M01/49/8B/CgoB5l0HI5mACUHYAAATYah6-kw051.jpg,上海
php开发,php开发工程师[虹桥],缔安科技,11000,22000,经验1-3年,本科,信息安全 / B轮 / 50-150人,50-150,JAVA/软件服务｜咨询/C++/IT技术服务｜咨询,技术前沿、晋升空间大,https://www.lgstatic.com/thumbnail_120x120/i/image/M00/22/E7/CgpEMlkRgj-AOL5fAACGXytEhxM156.jpg,上海
php开发,php开发工程师[徐家汇],迅速网络,5000,8000,经验在校,应届,移动互联网 / 未融资 / 15-50人,15-50,移动互联网/云计算/客户端/后端/服务器端,地铁口；五险一金；老板nice；,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
php开发,高级php开发工程师[松江区],品划网络,10000,20000,经验在校,应届,"移动互联网,电商 / 不需要融资 / 500-2000人",500-2000,Java,PHP高级网站程序开发工程师,https://www.lgstatic.com/thumbnail_120x120/i/image2/M00/4C/2C/CgoB5lr2TDiAc1RyAAAY_cEo3GM776.jpg,上海
php开发,PHP程序员[虹口区],维弗网络,8000,12000,经验1-3年,本科,"电商平台,内容社区 / 不需要融资 / 15-50人",15-50,内容社区/电商平台,"五险一金,补充公积金,免费班车",https://www.lgstatic.com/thumbnail_120x120/10/6adb4b0d24334361839b3a10d656ed5a.png,上海
php开发,PHP后端开发工程师[静安区],IN2LOG,8000,11000,经验1-3年,本科,其他 / 不需要融资 / 50-150人,50-150,无,发展前景佳、团队实力强、老板nice,https://www.lgstatic.com/thumbnail_120x120/images/logo_default.png,上海
php开发,php后端开发工程师[静安区],司马智能,18000,25000,经验5-10年,本科,"IT技术服务｜咨询,人工智能服务,软件服务｜咨询 / 天使轮 / 15-50人",15-50,IT技术服务｜咨询/电商平台,与优秀的团队同行,https://www.lgstatic.com/thumbnail_120x120/10/b8752c12ad0d4dda879150b08b46b97e.png,上海
